0, 1701179566106977, 1701179566106977
1, 1701179566125914, 18937
2, 1701179566137963, 12049
3, 1701179566154857, 16894
4, 1701179566166848, 11991
5, 1701179566187554, 20706
6, 1701179566201837, 14283
7, 1701179566223595, 21758
8, 1701179566237501, 13906
9, 1701179566257647, 20146
10, 1701179566275769, 18122
11, 1701179566287824, 12055
12, 1701179566299942, 12118
13, 1701179566321835, 21893
14, 1701179566333845, 12010
15, 1701179566349846, 16001
16, 1701179566362027, 12181
17, 1701179566377275, 15248
18, 1701179566399418, 22143
19, 1701179566417728, 18310
20, 1701179566436608, 18880
21, 1701179566450325, 13717
22, 1701179566465845, 15520
23, 1701179566477791, 11946
24, 1701179566489759, 11968
25, 1701179566501924, 12165
26, 1701179566513898, 11974
27, 1701179566525879, 11981
28, 1701179566547676, 21797
29, 1701179566567605, 19929
30, 1701179566582772, 15167
31, 1701179566602995, 20223
32, 1701179566621729, 18734
33, 1701179566633723, 11994
34, 1701179566649893, 16170
35, 1701179566661887, 11994
36, 1701179566675892, 14005
37, 1701179566691769, 15877
38, 1701179566703774, 12005
39, 1701179566717624, 13850
40, 1701179566731476, 13852
41, 1701179566745838, 14362
42, 1701179566763701, 17863
43, 1701179566777839, 14138
44, 1701179566789890, 12051
45, 1701179566805836, 15946
46, 1701179566817867, 12031
47, 1701179566832649, 14782
48, 1701179566853892, 21243
49, 1701179566869834, 15942
50, 1701179566881872, 12038
51, 1701179566897851, 15979
52, 1701179566922112, 24261
53, 1701179566937837, 15725
54, 1701179566962286, 24449
55, 1701179566978002, 15716
56, 1701179567006206, 28204
57, 1701179567020816, 14610
58, 1701179567032754, 11938
59, 1701179567049841, 17087
60, 1701179567061782, 11941
61, 1701179567075610, 13828
62, 1701179567087626, 12016
63, 1701179567107474, 19848
64, 1701179567122481, 15007
65, 1701179567138243, 15762
66, 1701179567150521, 12278
67, 1701179567164699, 14178
68, 1701179567185893, 21194
69, 1701179567207607, 21714
70, 1701179567221836, 14229
71, 1701179567239546, 17710
72, 1701179567259681, 20135
73, 1701179567278513, 18832
74, 1701179567290598, 12085
75, 1701179567304480, 13882
76, 1701179567323051, 18571
77, 1701179567335094, 12043
78, 1701179567351768, 16674
79, 1701179567363768, 12000
80, 1701179567386498, 22730
81, 1701179567402163, 15665
82, 1701179567423766, 21603
83, 1701179567438460, 14694
84, 1701179567452703, 14243
85, 1701179567482727, 30024
86, 1701179567497889, 15162
87, 1701179567512637, 14748
88, 1701179567524619, 11982
89, 1701179567536600, 11981
90, 1701179567548613, 12013
91, 1701179567563228, 14615
92, 1701179567575216, 11988
93, 1701179567603330, 28114
94, 1701179567619111, 15781
95, 1701179567635217, 16106
96, 1701179567649845, 14628
97, 1701179567665834, 15989
98, 1701179567677831, 11997
99, 1701179567689854, 12023
