0, 1701182020010964, 1701182020011009, 45
1, 1701182020046353, 1701182020046358, 5
2, 1701182020059515, 1701182020059520, 5
3, 1701182020073418, 1701182020073419, 1
4, 1701182020088767, 1701182020088773, 6
5, 1701182020103429, 1701182020103580, 151
6, 1701182020118108, 1701182020118110, 2
7, 1701182020131047, 1701182020131937, 890
8, 1701182020145651, 1701182020145901, 250
9, 1701182020161092, 1701182020161095, 3
10, 1701182020176041, 1701182020176217, 176
11, 1701182020191150, 1701182020191356, 206
12, 1701182020203995, 1701182020213015, 9020
13, 1701182020222937, 1701182020224775, 1838
14, 1701182020238391, 1701182020238396, 5
15, 1701182020250340, 1701182020252028, 1688
16, 1701182020262284, 1701182020266286, 4002
17, 1701182020274204, 1701182020278742, 4538
18, 1701182020286152, 1701182020292989, 6837
19, 1701182020298045, 1701182020306058, 8013
20, 1701182020309928, 1701182020322344, 12416
21, 1701182020325037, 1701182020337917, 12880
22, 1701182020338359, 1701182020353442, 15083
23, 1701182020352338, 1701182020366017, 13679
24, 1701182020366892, 1701182020381778, 14886
25, 1701182020380628, 1701182020396954, 16326
26, 1701182020394399, 1701182020411195, 16796
27, 1701182020406294, 1701182020425157, 18863
28, 1701182020418173, 1701182020439590, 21417
29, 1701182020430065, 1701182020453465, 23400
30, 1701182020443720, 1701182020465951, 22231
31, 1701182020457379, 1701182020481700, 24321
32, 1701182020469295, 1701182020497769, 28474
33, 1701182020481461, 1701182020511173, 29712
34, 1701182020495300, 1701182020525627, 30327
35, 1701182020507206, 1701182020540290, 33084
36, 1701182020519084, 1701182020555368, 36284
37, 1701182020530946, 1701182020570200, 39254
38, 1701182020542830, 1701182020585974, 43144
39, 1701182020555800, 1701182020600713, 44913
40, 1701182020570620, 1701182020614764, 44144
41, 1701182020585673, 1701182020629842, 44169
42, 1701182020601274, 1701182020644431, 43157
43, 1701182020615551, 1701182020659748, 44197
44, 1701182020630292, 1701182020674959, 44667
45, 1701182020645057, 1701182020689109, 44052
46, 1701182020659953, 1701182020704205, 44252
47, 1701182020675016, 1701182020720410, 45394
48, 1701182020689586, 1701182020734187, 44601
49, 1701182020704354, 1701182020748542, 44188
50, 1701182020719415, 1701182020762875, 43460
51, 1701182020733853, 1701182020778600, 44747
52, 1701182020748238, 1701182020793277, 45039
53, 1701182020762789, 1701182020808497, 45708
54, 1701182020778227, 1701182020824109, 45882
55, 1701182020792862, 1701182020840201, 47339
56, 1701182020808308, 1701182020853385, 45077
57, 1701182020823786, 1701182020868517, 44731
58, 1701182020839202, 1701182020882990, 43788
59, 1701182020851127, 1701182020899856, 48729
60, 1701182020863022, 1701182020915662, 52640
61, 1701182020874914, 1701182020930202, 55288
62, 1701182020886869, 1701182020944753, 57884
63, 1701182020899487, 1701182020960100, 60613
64, 1701182020914994, 1701182020975763, 60769
65, 1701182020929791, 1701182020989600, 59809
66, 1701182020944509, 1701182021005764, 61255
67, 1701182020959811, 1701182021021119, 61308
68, 1701182020974936, 1701182021035816, 60880
69, 1701182020989613, 1701182021050218, 60605
70, 1701182021005045, 1701182021065290, 60245
71, 1701182021020527, 1701182021080771, 60244
72, 1701182021035186, 1701182021097127, 61941
73, 1701182021049895, 1701182021110705, 60810
74, 1701182021065324, 1701182021125203, 59879
75, 1701182021080794, 1701182021140974, 60180
76, 1701182021096228, 1701182021156030, 59802
77, 1701182021111000, 1701182021169534, 58534
78, 1701182021126208, 1701182021185428, 59220
79, 1701182021140756, 1701182021200012, 59256
80, 1701182021155291, 1701182021215346, 60055
81, 1701182021169986, 1701182021229790, 59804
82, 1701182021185047, 1701182021244699, 59652
83, 1701182021199778, 1701182021259915, 60137
84, 1701182021214452, 1701182021275594, 61142
85, 1701182021229922, 1701182021290516, 60594
86, 1701182021245292, 1701182021305095, 59803
87, 1701182021259523, 1701182021320060, 60537
88, 1701182021274936, 1701182021335412, 60476
89, 1701182021289700, 1701182021348668, 58968
90, 1701182021304354, 1701182021366605, 62251
91, 1701182021319806, 1701182021386424, 66618
92, 1701182021334524, 1701182021400641, 66117
93, 1701182021349217, 1701182021415754, 66537
94, 1701182021366262, 1701182021429691, 63429
95, 1701182021385623, 1701182021444895, 59272
96, 1701182021400306, 1701182021457267, 56961
97, 1701182021415463, 1701182021469374, 53911
98, 1701182021430121, 1701182021482044, 51923
99, 1701182021444955, 1701182021494341, 49386
