0, 1701178222258218, 1701178222258218
1, 1701178222279879, 21661
2, 1701178222292726, 12847
3, 1701178222305611, 12885
4, 1701178222318486, 12875
5, 1701178222331377, 12891
6, 1701178222344312, 12935
7, 1701178222357237, 12925
8, 1701178222373476, 16239
9, 1701178222386283, 12807
10, 1701178222399079, 12796
11, 1701178222411892, 12813
12, 1701178222424751, 12859
13, 1701178222437601, 12850
14, 1701178222450475, 12874
15, 1701178222463391, 12916
16, 1701178222476296, 12905
17, 1701178222489221, 12925
18, 1701178222505486, 16265
19, 1701178222518264, 12778
20, 1701178222531058, 12794
21, 1701178222543897, 12839
22, 1701178222556728, 12831
23, 1701178222569577, 12849
24, 1701178222582474, 12897
25, 1701178222595360, 12886
26, 1701178222608265, 12905
27, 1701178222621213, 12948
28, 1701178222637434, 16221
29, 1701178222650201, 12767
30, 1701178222663011, 12810
31, 1701178222675810, 12799
32, 1701178222688626, 12816
33, 1701178222701491, 12865
34, 1701178222714346, 12855
35, 1701178222727224, 12878
36, 1701178222740146, 12922
37, 1701178222753059, 12913
38, 1701178222769293, 16234
39, 1701178222782098, 12805
40, 1701178222794893, 12795
41, 1701178222807701, 12808
42, 1701178222820588, 12887
43, 1701178222833442, 12854
44, 1701178222846317, 12875
45, 1701178222859237, 12920
46, 1701178222872143, 12906
47, 1701178222885066, 12923
48, 1701178222901321, 16255
49, 1701178222914098, 12777
50, 1701178222926927, 12829
51, 1701178222939768, 12841
52, 1701178222952619, 12851
53, 1701178222965469, 12850
54, 1701178222978368, 12899
55, 1701178222991256, 12888
56, 1701178223004164, 12908
57, 1701178223017115, 12951
58, 1701178223033333, 16218
59, 1701178223046109, 12776
60, 1701178223058932, 12823
61, 1701178223071744, 12812
62, 1701178223084591, 12847
63, 1701178223097469, 12878
64, 1701178223110338, 12869
65, 1701178223123228, 12890
66, 1701178223136159, 12931
67, 1701178223149082, 12923
68, 1701178223165298, 16216
69, 1701178223178103, 12805
70, 1701178223190898, 12795
71, 1701178223203709, 12811
72, 1701178223216587, 12878
73, 1701178223229435, 12848
74, 1701178223242305, 12870
75, 1701178223255222, 12917
76, 1701178223268127, 12905
77, 1701178223281051, 12924
78, 1701178223297290, 16239
79, 1701178223310068, 12778
80, 1701178223322863, 12795
81, 1701178223335705, 12842
82, 1701178223348588, 12883
83, 1701178223361490, 12902
84, 1701178223374441, 12951
85, 1701178223387380, 12939
86, 1701178223400335, 12955
87, 1701178223413335, 13000
88, 1701178223429602, 16267
89, 1701178223442431, 12829
90, 1701178223455305, 12874
91, 1701178223468149, 12844
92, 1701178223480969, 12820
93, 1701178223493846, 12877
94, 1701178223506713, 12867
95, 1701178223519599, 12886
96, 1701178223541634, 22035
97, 1701178223558007, 16373
98, 1701178223572076, 14069
99, 1701178223586151, 14075
