0, 1701177570269958, 1701177570270209, 251
1, 1701177570286059, 1701177570286229, 170
2, 1701177570303116, 1701177570303279, 163
3, 1701177570320160, 1701177570320321, 161
4, 1701177570337222, 1701177570338358, 1136
5, 1701177570354258, 1701177570354428, 170
6, 1701177570371295, 1701177570372045, 750
7, 1701177570388355, 1701177570388952, 597
8, 1701177570405383, 1701177570405643, 260
9, 1701177570422413, 1701177570422638, 225
10, 1701177570439376, 1701177570439833, 457
11, 1701177570456365, 1701177570457365, 1000
12, 1701177570471858, 1701177570472038, 180
13, 1701177570486377, 1701177570486396, 19
14, 1701177570501386, 1701177570501405, 19
15, 1701177570518420, 1701177570518440, 20
16, 1701177570533280, 1701177570533300, 20
17, 1701177570548113, 1701177570548133, 20
18, 1701177570561708, 1701177570563302, 1594
19, 1701177570578743, 1701177570579084, 341
20, 1701177570595772, 1701177570595833, 61
21, 1701177570612540, 1701177570612601, 61
22, 1701177570629308, 1701177570629436, 128
23, 1701177570643703, 1701177570643916, 213
24, 1701177570659105, 1701177570659124, 19
25, 1701177570672869, 1701177570672889, 20
26, 1701177570687452, 1701177570689160, 1708
27, 1701177570699481, 1701177570704239, 4758
28, 1701177570711434, 1701177570715878, 4444
29, 1701177570723410, 1701177570725820, 2410
30, 1701177570735393, 1701177570741778, 6385
31, 1701177570748392, 1701177570748815, 423
32, 1701177570762765, 1701177570762824, 59
33, 1701177570776729, 1701177570776788, 59
34, 1701177570793651, 1701177570793884, 233
35, 1701177570807255, 1701177570808095, 840
36, 1701177570822409, 1701177570822502, 93
37, 1701177570836942, 1701177570836957, 15
38, 1701177570850692, 1701177570850750, 58
39, 1701177570866541, 1701177570866601, 60
40, 1701177570883322, 1701177570883382, 60
41, 1701177570900092, 1701177570900151, 59
42, 1701177570916867, 1701177570916926, 59
43, 1701177570933624, 1701177570933682, 58
44, 1701177570950394, 1701177570950624, 230
45, 1701177570963951, 1701177570966326, 2375
46, 1701177570975957, 1701177570982147, 6190
47, 1701177570987920, 1701177571002179, 14259
48, 1701177571001684, 1701177571013134, 11450
49, 1701177571015532, 1701177571020630, 5098
50, 1701177571029405, 1701177571042121, 12716
51, 1701177571044889, 1701177571049621, 4732
52, 1701177571058830, 1701177571062143, 3313
53, 1701177571075083, 1701177571075208, 125
54, 1701177571090648, 1701177571090789, 141
55, 1701177571105212, 1701177571105318, 106
56, 1701177571119277, 1701177571119420, 143
57, 1701177571133111, 1701177571133226, 115
58, 1701177571147169, 1701177571147186, 17
59, 1701177571163966, 1701177571163980, 14
60, 1701177571179299, 1701177571179316, 17
61, 1701177571194435, 1701177571194455, 20
62, 1701177571209557, 1701177571209671, 114
63, 1701177571223642, 1701177571223904, 262
64, 1701177571237251, 1701177571238972, 1721
65, 1701177571249292, 1701177571253587, 4295
66, 1701177571261338, 1701177571263658, 2320
67, 1701177571273348, 1701177571273470, 122
68, 1701177571287093, 1701177571287209, 116
69, 1701177571302443, 1701177571302503, 60
70, 1701177571317724, 1701177571319684, 1960
71, 1701177571329760, 1701177571330163, 403
72, 1701177571343270, 1701177571343290, 20
73, 1701177571359517, 1701177571359761, 244
74, 1701177571374529, 1701177571374781, 252
75, 1701177571388167, 1701177571390502, 2335
76, 1701177571404529, 1701177571406617, 2088
77, 1701177571418165, 1701177571421205, 3040
78, 1701177571431800, 1701177571434642, 2842
79, 1701177571445679, 1701177571445817, 138
80, 1701177571459463, 1701177571459586, 123
81, 1701177571473332, 1701177571475343, 2011
82, 1701177571485402, 1701177571485525, 123
83, 1701177571501059, 1701177571501168, 109
84, 1701177571515792, 1701177571515920, 128
85, 1701177571531169, 1701177571531298, 129
86, 1701177571546578, 1701177571546707, 129
87, 1701177571561987, 1701177571562102, 115
88, 1701177571577368, 1701177571577484, 116
89, 1701177571592772, 1701177571592791, 19
90, 1701177571607934, 1701177571607953, 19
91, 1701177571623140, 1701177571623160, 20
92, 1701177571638399, 1701177571638420, 21
93, 1701177571653627, 1701177571653647, 20
94, 1701177571809061, 1701177571809169, 108
95, 1701177571828583, 1701177571828698, 115
96, 1701177571844671, 1701177571844690, 19
97, 1701177571859809, 1701177571859829, 20
98, 1701177571874976, 1701177571874997, 21
99, 1701177571890185, 1701177571890201, 16
