0, 1701178270473665, 1701178270473665
1, 1701178270489590, 15925
2, 1701178270501850, 12260
3, 1701178270514119, 12269
4, 1701178270526402, 12283
5, 1701178270538849, 12447
6, 1701178270556366, 17517
7, 1701178270568527, 12161
8, 1701178270580679, 12152
9, 1701178270592877, 12198
10, 1701178270607065, 14188
11, 1701178270619260, 12195
12, 1701178270631501, 12241
13, 1701178270643728, 12227
14, 1701178270658079, 14351
15, 1701178270670333, 12254
16, 1701178270682610, 12277
17, 1701178270698206, 15596
18, 1701178270710330, 12124
19, 1701178270724456, 14126
20, 1701178270736605, 12149
21, 1701178270748777, 12172
22, 1701178270760993, 12216
23, 1701178270774616, 13623
24, 1701178270786825, 12209
25, 1701178270799052, 12227
26, 1701178270811304, 12252
27, 1701178270824605, 13301
28, 1701178270836885, 12280
29, 1701178270848999, 12114
30, 1701178270863181, 14182
31, 1701178270875358, 12177
32, 1701178270887554, 12196
33, 1701178270899811, 12257
34, 1701178270912146, 12335
35, 1701178270924379, 12233
36, 1701178270936632, 12253
37, 1701178270948905, 12273
38, 1701178271098371, 149466
39, 1701178271110473, 12102
40, 1701178271122627, 12154
41, 1701178271134771, 12144
42, 1701178271148906, 14135
43, 1701178271161101, 12195
44, 1701178271173288, 12187
45, 1701178271185520, 12232
46, 1701178271199783, 14263
47, 1701178271212027, 12244
48, 1701178271224309, 12282
49, 1701178271236581, 12272
50, 1701178271253679, 17098
51, 1701178271265782, 12103
52, 1701178271277908, 12126
53, 1701178271290079, 12171
54, 1701178271303229, 13150
55, 1701178271315406, 12177
56, 1701178271327603, 12197
57, 1701178271339822, 12219
58, 1701178271353845, 14023
59, 1701178271366094, 12249
60, 1701178271378365, 12271
61, 1701178271390655, 12290
62, 1701178271407614, 16959
63, 1701178271419738, 12124
64, 1701178271431901, 12163
65, 1701178271444066, 12165
66, 1701178271457995, 13929
67, 1701178271470190, 12195
68, 1701178271482402, 12212
69, 1701178271494629, 12227
70, 1701178271508938, 14309
71, 1701178271521220, 12282
72, 1701178271533495, 12275
73, 1701178271549066, 15571
74, 1701178271561190, 12124
75, 1701178271575293, 14103
76, 1701178271587488, 12195
77, 1701178271599670, 12182
78, 1701178271611869, 12199
79, 1701178271626138, 14269
80, 1701178271638365, 12227
81, 1701178271650640, 12275
82, 1701178271662934, 12294
83, 1701178271677209, 14275
84, 1701178271689528, 12319
85, 1701178271701654, 12126
86, 1701178271715342, 13688
87, 1701178271727494, 12152
88, 1701178271739665, 12171
89, 1701178271751886, 12221
90, 1701178271765020, 13134
91, 1701178271777224, 12204
92, 1701178271789451, 12227
93, 1701178271801700, 12249
94, 1701178271815896, 14196
95, 1701178271828169, 12273
96, 1701178271843754, 15585
97, 1701178271855897, 12143
98, 1701178271868043, 12146
99, 1701178271882219, 14176
