0, 1701177858084306, 1701177858085015, 709
1, 1701177858104998, 1701177858112949, 7951
2, 1701177858117425, 1701177858131395, 13970
3, 1701177858133052, 1701177858161488, 28436
4, 1701177858158624, 1701177858191155, 32531
5, 1701177858170816, 1701177858210165, 39349
6, 1701177858183048, 1701177858242581, 59533
7, 1701177858203507, 1701177858265399, 61892
8, 1701177858215733, 1701177858290053, 74320
9, 1701177858231375, 1701177858317476, 86101
10, 1701177858245832, 1701177858341539, 95707
11, 1701177858262602, 1701177858367195, 104593
12, 1701177858279389, 1701177858396276, 116887
13, 1701177858291670, 1701177858422031, 130361
14, 1701177858310598, 1701177858446205, 135607
15, 1701177858322805, 1701177858473522, 150717
16, 1701177858335050, 1701177858503242, 168192
17, 1701177858347302, 1701177858523872, 176570
18, 1701177858374595, 1701177858673727, 299132
19, 1701177858398595, 1701177858706972, 308377
20, 1701177858411061, 1701177858729695, 318634
21, 1701177858423250, 1701177858740215, 316965
22, 1701177858446599, 1701177858784950, 338351
23, 1701177858466602, 1701177858802692, 336090
24, 1701177858481246, 1701177858832940, 351694
25, 1701177858493534, 1701177858858548, 365014
26, 1701177858518600, 1701177858884969, 366369
27, 1701177858530804, 1701177858903297, 372493
28, 1701177858674600, 1701177858932922, 258322
29, 1701177858694623, 1701177858954012, 259389
30, 1701177858706761, 1701177858984948, 278187
31, 1701177858720926, 1701177859013403, 292477
32, 1701177858733108, 1701177859036276, 303168
33, 1701177858745343, 1701177859061655, 316312
34, 1701177858770627, 1701177859086091, 315464
35, 1701177858785129, 1701177859110092, 324963
36, 1701177858803518, 1701177859124024, 320506
37, 1701177858822623, 1701177859156895, 334272
38, 1701177858834788, 1701177859180149, 345361
39, 1701177858850623, 1701177859205938, 355315
40, 1701177858874623, 1701177859232293, 357670
41, 1701177858886872, 1701177859251141, 364269
42, 1701177858906603, 1701177859283062, 376459
43, 1701177858920867, 1701177859308973, 388106
44, 1701177858933085, 1701177859328510, 395425
45, 1701177858954599, 1701177859361620, 407021
46, 1701177858970106, 1701177859396695, 426589
47, 1701177858982326, 1701177859407896, 425570
48, 1701177859000527, 1701177859440320, 439793
49, 1701177859026220, 1701177859474103, 447883
50, 1701177859038520, 1701177859488072, 449552
51, 1701177859054600, 1701177859518316, 463716
52, 1701177859066770, 1701177859551274, 484504
53, 1701177859080202, 1701177859575285, 495083
54, 1701177859092417, 1701177859596201, 503784
55, 1701177859106943, 1701177859629267, 522324
56, 1701177859120531, 1701177859647059, 526528
57, 1701177859150602, 1701177859674375, 523773
58, 1701177859162821, 1701177859691651, 528830
59, 1701177859182595, 1701177859727267, 544672
60, 1701177859194772, 1701177859749138, 554366
61, 1701177859206983, 1701177859776775, 569792
62, 1701177859230595, 1701177859801949, 571354
63, 1701177859248309, 1701177859825058, 576749
64, 1701177859268524, 1701177859848347, 579823
65, 1701177859280674, 1701177859873990, 593316
66, 1701177859298601, 1701177859884337, 585736
67, 1701177859310944, 1701177859912025, 601081
68, 1701177859330619, 1701177859952914, 622295
69, 1701177859342904, 1701177859960419, 617515
70, 1701177859357039, 1701177859986035, 628996
71, 1701177859375493, 1701177860014605, 639112
72, 1701177859387631, 1701177860035189, 647558
73, 1701177859400315, 1701177860059939, 659624
74, 1701177859412477, 1701177860094423, 681946
75, 1701177859434600, 1701177860111540, 676940
76, 1701177859446953, 1701177860135955, 689002
77, 1701177859459302, 1701177860167546, 708244
78, 1701177859473776, 1701177860194501, 720725
79, 1701177859491372, 1701177860218807, 727435
80, 1701177859506601, 1701177860232456, 725855
81, 1701177859518882, 1701177860270540, 751658
82, 1701177859532773, 1701177860295791, 763018
83, 1701177859549880, 1701177860320977, 771097
84, 1701177859562140, 1701177860346659, 784519
85, 1701177859574453, 1701177860374552, 800099
86, 1701177859590826, 1701177860399018, 808192
87, 1701177859604886, 1701177860422355, 817469
88, 1701177859630833, 1701177860449447, 818614
89, 1701177859643516, 1701177860473324, 829808
90, 1701177859657890, 1701177860498669, 840779
91, 1701177859670170, 1701177860522882, 852712
92, 1701177859682434, 1701177860553435, 871001
93, 1701177859698599, 1701177860579496, 880897
94, 1701177859712442, 1701177860606162, 893720
95, 1701177859724636, 1701177860629816, 905180
96, 1701177859739671, 1701177860656912, 917241
97, 1701177859776539, 1701177860681001, 904462
98, 1701177859791155, 1701177860706750, 915595
99, 1701177859803544, 1701177860733240, 929696
