0, 1701177546902645, 1701177546902645
1, 1701177546923275, 20630
2, 1701177546939015, 15740
3, 1701177546957973, 18958
4, 1701177546972433, 14460
5, 1701177546986899, 14466
6, 1701177547002437, 15538
7, 1701177547018057, 15620
8, 1701177547033736, 15679
9, 1701177547049525, 15789
10, 1701177547068684, 19159
11, 1701177547084057, 15373
12, 1701177547099537, 15480
13, 1701177547115068, 15531
14, 1701177547130711, 15643
15, 1701177547146440, 15729
16, 1701177547162259, 15819
17, 1701177547181230, 18971
18, 1701177547196650, 15420
19, 1701177547212156, 15506
20, 1701177547227717, 15561
21, 1701177547244493, 16776
22, 1701177547260257, 15764
23, 1701177547279424, 19167
24, 1701177547294756, 15332
25, 1701177547311369, 16613
26, 1701177547327995, 16626
27, 1701177547343652, 15657
28, 1701177547359423, 15771
29, 1701177547377245, 17822
30, 1701177547392632, 15387
31, 1701177547408138, 15506
32, 1701177547423667, 15529
33, 1701177547439312, 15645
34, 1701177547455014, 15702
35, 1701177547470830, 15816
36, 1701177547489795, 18965
37, 1701177547505217, 15422
38, 1701177547520685, 15468
39, 1701177547536275, 15590
40, 1701177547551971, 15696
41, 1701177547567704, 15733
42, 1701177547583549, 15845
43, 1701177547602354, 18805
44, 1701177547617798, 15444
45, 1701177547633299, 15501
46, 1701177547647845, 14546
47, 1701177547663504, 15659
48, 1701177547679257, 15753
49, 1701177547695099, 15842
50, 1701177547713963, 18864
51, 1701177547729406, 15443
52, 1701177547744899, 15493
53, 1701177547760553, 15654
54, 1701177547775133, 14580
55, 1701177547789782, 14649
56, 1701177547805635, 15853
57, 1701177547823720, 18085
58, 1701177547838162, 14442
59, 1701177547852640, 14478
60, 1701177547868259, 15619
61, 1701177547883942, 15683
62, 1701177547899631, 15689
63, 1701177547914267, 14636
64, 1701177547928917, 14650
65, 1701177547948099, 19182
66, 1701177547962467, 14368
67, 1701177547976871, 14404
68, 1701177547992410, 15539
69, 1701177548006912, 14502
70, 1701177548022575, 15663
71, 1701177548037170, 14595
72, 1701177548052988, 15818
73, 1701177548069845, 16857
74, 1701177548084219, 14374
75, 1701177548098600, 14381
76, 1701177548113056, 14456
77, 1701177548128574, 15518
78, 1701177548143124, 14550
79, 1701177548157678, 14554
80, 1701177548173427, 15749
81, 1701177548188082, 14655
82, 1701177548204970, 16888
83, 1701177548219316, 14346
84, 1701177548233733, 14417
85, 1701177548250231, 16498
86, 1701177548264758, 14527
87, 1701177548279296, 14538
88, 1701177548293900, 14604
89, 1701177548310769, 16869
90, 1701177548327653, 16884
91, 1701177548341997, 14344
92, 1701177548356415, 14418
93, 1701177548372913, 16498
94, 1701177548390518, 17605
95, 1701177548410096, 19578
96, 1701177548424550, 14454
97, 1701177548439053, 14503
98, 1701177548454230, 15177
99, 1701177548468735, 14505
