0, 1701177557830325, 1701177557830325
1, 1701177557852401, 22076
2, 1701177557867991, 15590
3, 1701177557883606, 15615
4, 1701177557898282, 14676
5, 1701177557914683, 16401
6, 1701177557929376, 14693
7, 1701177557944033, 14657
8, 1701177557958648, 14615
9, 1701177557972482, 13834
10, 1701177557988951, 16469
11, 1701177558003665, 14714
12, 1701177558018349, 14684
13, 1701177558033029, 14680
14, 1701177558047706, 14677
15, 1701177558062148, 14442
16, 1701177558076866, 14718
17, 1701177558091546, 14680
18, 1701177558105316, 13770
19, 1701177558120024, 14708
20, 1701177558133812, 13788
21, 1701177558149688, 15876
22, 1701177558163497, 13809
23, 1701177558178438, 14941
24, 1701177558192218, 13780
25, 1701177558208685, 16467
26, 1701177558223343, 14658
27, 1701177558238169, 14826
28, 1701177558252969, 14800
29, 1701177558267708, 14739
30, 1701177558282445, 14737
31, 1701177558297112, 14667
32, 1701177558311795, 14683
33, 1701177558328945, 17150
34, 1701177558345405, 16460
35, 1701177558360853, 15448
36, 1701177558375608, 14755
37, 1701177558389429, 13821
38, 1701177558403124, 13695
39, 1701177558416773, 13649
40, 1701177558430538, 13765
41, 1701177558444831, 14293
42, 1701177558456758, 11927
43, 1701177558468692, 11934
44, 1701177558481752, 13060
45, 1701177558495518, 13766
46, 1701177558509454, 13936
47, 1701177558521389, 11935
48, 1701177558537477, 16088
49, 1701177558556212, 18735
50, 1701177558570944, 14732
51, 1701177558588907, 17963
52, 1701177558604179, 15272
53, 1701177558619507, 15328
54, 1701177558631447, 11940
55, 1701177558643412, 11965
56, 1701177558657150, 13738
57, 1701177558672743, 15593
58, 1701177558687124, 14381
59, 1701177558699076, 11952
60, 1701177558711013, 11937
61, 1701177558731026, 20013
62, 1701177558744819, 13793
63, 1701177558756754, 11935
64, 1701177558771024, 14270
65, 1701177558783065, 12041
66, 1701177558794983, 11918
67, 1701177558808761, 13778
68, 1701177558829500, 20739
69, 1701177558841433, 11933
70, 1701177558853396, 11963
71, 1701177558871992, 18596
72, 1701177558892447, 20455
73, 1701177558906272, 13825
74, 1701177558920872, 14600
75, 1701177558942918, 22046
76, 1701177558957628, 14710
77, 1701177558973247, 15619
78, 1701177558987927, 14680
79, 1701177559001876, 13949
80, 1701177559015801, 13925
81, 1701177559029735, 13934
82, 1701177559043585, 13850
83, 1701177559057333, 13748
84, 1701177559072951, 15618
85, 1701177559084951, 12000
86, 1701177559096879, 11928
87, 1701177559110052, 13173
88, 1701177559121988, 11936
89, 1701177559133948, 11960
90, 1701177559145914, 11966
91, 1701177559158042, 12128
92, 1701177559170027, 11985
93, 1701177559182790, 12763
94, 1701177559205718, 22928
95, 1701177559225138, 19420
96, 1701177559237077, 11939
97, 1701177559249002, 11925
98, 1701177559262493, 13491
99, 1701177559276956, 14463
