0, 1701177625740972, 1701177625740972
1, 1701177625758644, 17672
2, 1701177625772406, 13762
3, 1701177625786127, 13721
4, 1701177625801732, 15605
5, 1701177625813922, 12190
6, 1701177625825908, 11986
7, 1701177625838739, 12831
8, 1701177625855101, 16362
9, 1701177625872946, 17845
10, 1701177625885040, 12094
11, 1701177625899412, 14372
12, 1701177625911364, 11952
13, 1701177625923312, 11948
14, 1701177625935288, 11976
15, 1701177625947243, 11955
16, 1701177625959231, 11988
17, 1701177625971445, 12214
18, 1701177625983395, 11950
19, 1701177625995350, 11955
20, 1701177626007300, 11950
21, 1701177626027062, 19762
22, 1701177626039453, 12391
23, 1701177626051403, 11950
24, 1701177626063392, 11989
25, 1701177626076767, 13375
26, 1701177626088760, 11993
27, 1701177626100748, 11988
28, 1701177626112745, 11997
29, 1701177626131019, 18274
30, 1701177626144757, 13738
31, 1701177626156744, 11987
32, 1701177626168689, 11945
33, 1701177626188948, 20259
34, 1701177626200898, 11950
35, 1701177626212875, 11977
36, 1701177626228950, 16075
37, 1701177626240883, 11933
38, 1701177626253106, 12223
39, 1701177626266722, 13616
40, 1701177626279506, 12784
41, 1701177626291449, 11943
42, 1701177626303350, 11901
43, 1701177626315248, 11898
44, 1701177626327302, 12054
45, 1701177626339199, 11897
46, 1701177626354271, 15072
47, 1701177626366174, 11903
48, 1701177626379690, 13516
49, 1701177626393373, 13683
50, 1701177626407161, 13788
51, 1701177626421593, 14432
52, 1701177626444946, 23353
53, 1701177626456948, 12002
54, 1701177626469048, 12100
55, 1701177626481001, 11953
56, 1701177626494641, 13640
57, 1701177626513785, 19144
58, 1701177626540944, 27159
59, 1701177626552944, 12000
60, 1701177626569120, 16176
61, 1701177626581207, 12087
62, 1701177626593193, 11986
63, 1701177626605269, 12076
64, 1701177626617282, 12013
65, 1701177626633293, 16011
66, 1701177626645299, 12006
67, 1701177626664946, 19647
68, 1701177626676847, 11901
69, 1701177626692635, 15788
70, 1701177626704565, 11930
71, 1701177626716472, 11907
72, 1701177626728422, 11950
73, 1701177626743146, 14724
74, 1701177626755289, 12143
75, 1701177626776968, 21679
76, 1701177626789396, 12428
77, 1701177626801378, 11982
78, 1701177626815177, 13799
79, 1701177626827132, 11955
80, 1701177626839209, 12077
81, 1701177626851165, 11956
82, 1701177626863150, 11985
83, 1701177626875109, 11959
84, 1701177626887185, 12076
85, 1701177626899172, 11987
86, 1701177626911236, 12064
87, 1701177626936871, 25635
88, 1701177626948838, 11967
89, 1701177626961850, 13012
90, 1701177626973865, 12015
91, 1701177626988615, 14750
92, 1701177627000571, 11956
93, 1701177627014619, 14048
94, 1701177627026574, 11955
95, 1701177627038558, 11984
96, 1701177627050512, 11954
97, 1701177627062479, 11967
98, 1701177627074437, 11958
99, 1701177627086394, 11957
