0, 1701178205523446, 1701178205523446
1, 1701178205539589, 16143
2, 1701178205551950, 12361
3, 1701178205564307, 12357
4, 1701178205576698, 12391
5, 1701178205589067, 12369
6, 1701178205601446, 12379
7, 1701178205613835, 12389
8, 1701178205626234, 12399
9, 1701178205638668, 12434
10, 1701178205651083, 12415
11, 1701178205663507, 12424
12, 1701178205675940, 12433
13, 1701178205688411, 12471
14, 1701178205700862, 12451
15, 1701178205713320, 12458
16, 1701178205725789, 12469
17, 1701178205738270, 12481
18, 1701178205750787, 12517
19, 1701178205763283, 12496
20, 1701178205779083, 15800
21, 1701178205791419, 12336
22, 1701178205803792, 12373
23, 1701178205816163, 12371
24, 1701178205828526, 12363
25, 1701178205840898, 12372
26, 1701178205853280, 12382
27, 1701178205865700, 12420
28, 1701178205878107, 12407
29, 1701178205890516, 12409
30, 1701178205902936, 12420
31, 1701178205915391, 12455
32, 1701178205927828, 12437
33, 1701178205940274, 12446
34, 1701178205952728, 12454
35, 1701178205965193, 12465
36, 1701178205977695, 12502
37, 1701178205990181, 12486
38, 1701178206002691, 12510
39, 1701178206015229, 12538
40, 1701178206031100, 15871
41, 1701178206043471, 12371
42, 1701178206055852, 12381
43, 1701178206068240, 12388
44, 1701178206080640, 12400
45, 1701178206093075, 12435
46, 1701178206105496, 12421
47, 1701178206117923, 12427
48, 1701178206130361, 12438
49, 1701178206142836, 12475
50, 1701178206155323, 12487
51, 1701178206167787, 12464
52, 1701178206180256, 12469
53, 1701178206192697, 12441
54, 1701178206205178, 12481
55, 1701178206217643, 12465
56, 1701178206230119, 12476
57, 1701178206242601, 12482
58, 1701178206255123, 12522
59, 1701178206267626, 12503
60, 1701178206283431, 15805
61, 1701178206295768, 12337
62, 1701178206308126, 12358
63, 1701178206320505, 12379
64, 1701178206332868, 12363
65, 1701178206345240, 12372
66, 1701178206357621, 12381
67, 1701178206370041, 12420
68, 1701178206382448, 12407
69, 1701178206394858, 12410
70, 1701178206407276, 12418
71, 1701178206419703, 12427
72, 1701178206432186, 12483
73, 1701178206444632, 12446
74, 1701178206457087, 12455
75, 1701178206469550, 12463
76, 1701178206482054, 12504
77, 1701178206494539, 12485
78, 1701178206507031, 12492
79, 1701178206519532, 12501
80, 1701178206535337, 15805
81, 1701178206547700, 12363
82, 1701178206560065, 12365
83, 1701178206572419, 12354
84, 1701178206584781, 12362
85, 1701178206597178, 12397
86, 1701178206609557, 12379
87, 1701178206621948, 12391
88, 1701178206634353, 12405
89, 1701178206646792, 12439
90, 1701178206659239, 12447
91, 1701178206671664, 12425
92, 1701178206684101, 12437
93, 1701178206696547, 12446
94, 1701178206709029, 12482
95, 1701178206721492, 12463
96, 1701178206741095, 19603
97, 1701178206755572, 14477
98, 1701178206773151, 17579
99, 1701178206787317, 14166
