0, 1701177600813391, 1701177600813529, 138
1, 1701177600831634, 1701177600834716, 3082
2, 1701177600843564, 1701177600855287, 11723
3, 1701177600857217, 1701177600884416, 27199
4, 1701177600875027, 1701177600906306, 31279
5, 1701177600886913, 1701177600923369, 36456
6, 1701177600903060, 1701177600938817, 35757
7, 1701177600914972, 1701177600968339, 53367
8, 1701177600927163, 1701177600996256, 69093
9, 1701177600939079, 1701177601026145, 87066
10, 1701177600954318, 1701177601042500, 88182
11, 1701177600966207, 1701177601059414, 93207
12, 1701177600980383, 1701177601088406, 108023
13, 1701177600992278, 1701177601119090, 126812
14, 1701177601004780, 1701177601149518, 144738
15, 1701177601019782, 1701177601167349, 147567
16, 1701177601031686, 1701177601186258, 154572
17, 1701177601043594, 1701177601220720, 177126
18, 1701177601056233, 1701177601239945, 183712
19, 1701177601071438, 1701177601275493, 204055
20, 1701177601087022, 1701177601313217, 226195
21, 1701177601102993, 1701177601331832, 228839
22, 1701177601115039, 1701177601348268, 233229
23, 1701177601126928, 1701177601367215, 240287
24, 1701177601138858, 1701177601387719, 248861
25, 1701177601151098, 1701177601414398, 263300
26, 1701177601163233, 1701177601436017, 272784
27, 1701177601175152, 1701177601459795, 284643
28, 1701177601187055, 1701177601477162, 290107
29, 1701177601203997, 1701177601493178, 289181
30, 1701177601215890, 1701177601520295, 304405
31, 1701177601227807, 1701177601553330, 325523
32, 1701177601239729, 1701177601588314, 348585
33, 1701177601257362, 1701177601619079, 361717
34, 1701177601270780, 1701177601643739, 372959
35, 1701177601282657, 1701177601667347, 384690
36, 1701177601294623, 1701177601695960, 401337
37, 1701177601313982, 1701177601718040, 404058
38, 1701177601332008, 1701177601744103, 412095
39, 1701177601351063, 1701177601763937, 412874
40, 1701177601364752, 1701177601781301, 416549
41, 1701177601376757, 1701177601803250, 426493
42, 1701177601395016, 1701177601835157, 440141
43, 1701177601406905, 1701177601863330, 456425
44, 1701177601420556, 1701177601886143, 465587
45, 1701177601432473, 1701177601902195, 469722
46, 1701177601444369, 1701177601929936, 485567
47, 1701177601459771, 1701177601970250, 510479
48, 1701177601473452, 1701177601986212, 512760
49, 1701177601485344, 1701177602002825, 517481
50, 1701177601497390, 1701177602033175, 535785
51, 1701177601510784, 1701177602055938, 545154
52, 1701177601522675, 1701177602080474, 557799
53, 1701177601543073, 1701177602097929, 554856
54, 1701177601554959, 1701177602116205, 561246
55, 1701177601574922, 1701177602132792, 557870
56, 1701177601586816, 1701177602149006, 562190
57, 1701177601598750, 1701177602164538, 565788
58, 1701177601611058, 1701177602198524, 587466
59, 1701177601622946, 1701177602228745, 605799
60, 1701177601635439, 1701177602255950, 620511
61, 1701177601647342, 1701177602275752, 628410
62, 1701177601661027, 1701177602303292, 642265
63, 1701177601673033, 1701177602329059, 656026
64, 1701177601684944, 1701177602359173, 674229
65, 1701177601698102, 1701177602387691, 689589
66, 1701177601710030, 1701177602408962, 698932
67, 1701177601721967, 1701177602430577, 708610
68, 1701177601734856, 1701177602455023, 720167
69, 1701177601746782, 1701177602481959, 735177
70, 1701177601767049, 1701177602497800, 730751
71, 1701177601778974, 1701177602514045, 735071
72, 1701177601790871, 1701177602535625, 744754
73, 1701177601803642, 1701177602564384, 760742
74, 1701177601819086, 1701177602583013, 763927
75, 1701177601831055, 1701177602599259, 768204
76, 1701177601842948, 1701177602621379, 778431
77, 1701177601854850, 1701177602657204, 802354
78, 1701177601866733, 1701177602673876, 807143
79, 1701177601882091, 1701177602691400, 809309
80, 1701177601894086, 1701177602719540, 825454
81, 1701177601906007, 1701177602747097, 841090
82, 1701177601918786, 1701177602763934, 845148
83, 1701177601931073, 1701177602780031, 848958
84, 1701177601943581, 1701177602807801, 864220
85, 1701177601955519, 1701177602836735, 881216
86, 1701177601967402, 1701177602852019, 884617
87, 1701177601979312, 1701177602869502, 890190
88, 1701177601998391, 1701177602909395, 911004
89, 1701177602010284, 1701177602926088, 915804
90, 1701177602024896, 1701177602948241, 923345
91, 1701177602036803, 1701177602967070, 930267
92, 1701177602048823, 1701177602987262, 938439
93, 1701177602060707, 1701177603015450, 954743
94, 1701177602077614, 1701177603031608, 953994
95, 1701177602089501, 1701177603047275, 957774
96, 1701177602101392, 1701177603063544, 962152
97, 1701177602115038, 1701177603079240, 964202
98, 1701177602127009, 1701177603095190, 968181
99, 1701177602138901, 1701177603110902, 972001
