0, 1701177600813391, 1701177600813423, 32
1, 1701177600831634, 1701177600839495, 7861
2, 1701177600843564, 1701177600880734, 37170
3, 1701177600857217, 1701177600908102, 50885
4, 1701177600875027, 1701177600934383, 59356
5, 1701177600886913, 1701177600963608, 76695
6, 1701177600903060, 1701177600996089, 93029
7, 1701177600914972, 1701177601023181, 108209
8, 1701177600927163, 1701177601053755, 126592
9, 1701177600939079, 1701177601085997, 146918
10, 1701177600954318, 1701177601117207, 162889
11, 1701177600966207, 1701177601143976, 177769
12, 1701177600980383, 1701177601177114, 196731
13, 1701177600992278, 1701177601193057, 200779
14, 1701177601004780, 1701177601229403, 224623
15, 1701177601019782, 1701177601245446, 225664
16, 1701177601031686, 1701177601276124, 244438
17, 1701177601043594, 1701177601302015, 258421
18, 1701177601056233, 1701177601316559, 260326
19, 1701177601071438, 1701177601343276, 271838
20, 1701177601087022, 1701177601373471, 286449
21, 1701177601102993, 1701177601397368, 294375
22, 1701177601115039, 1701177601412568, 297529
23, 1701177601126928, 1701177601445274, 318346
24, 1701177601138858, 1701177601463968, 325110
25, 1701177601151098, 1701177601490463, 339365
26, 1701177601163233, 1701177601522471, 359238
27, 1701177601175152, 1701177601551055, 375903
28, 1701177601187055, 1701177601581621, 394566
29, 1701177601203997, 1701177601597290, 393293
30, 1701177601215890, 1701177601617949, 402059
31, 1701177601227807, 1701177601648118, 420311
32, 1701177601239729, 1701177601664094, 424365
33, 1701177601257362, 1701177601690353, 432991
34, 1701177601270780, 1701177601721127, 450347
35, 1701177601282657, 1701177601738557, 455900
36, 1701177601294623, 1701177601754773, 460150
37, 1701177601313982, 1701177601789962, 475980
38, 1701177601332008, 1701177601806672, 474664
39, 1701177601351063, 1701177601833781, 482718
40, 1701177601364752, 1701177601852949, 488197
41, 1701177601376757, 1701177601868838, 492081
42, 1701177601395016, 1701177601899297, 504281
43, 1701177601406905, 1701177601924611, 517706
44, 1701177601420556, 1701177601944650, 524094
45, 1701177601432473, 1701177601960898, 528425
46, 1701177601444369, 1701177601976497, 532128
47, 1701177601459771, 1701177602010896, 551125
48, 1701177601473452, 1701177602027938, 554486
49, 1701177601485344, 1701177602043590, 558246
50, 1701177601497390, 1701177602059894, 562504
51, 1701177601510784, 1701177602091659, 580875
52, 1701177601522675, 1701177602121941, 599266
53, 1701177601543073, 1701177602144595, 601522
54, 1701177601554959, 1701177602171463, 616504
55, 1701177601574922, 1701177602185543, 610621
56, 1701177601586816, 1701177602200004, 613188
57, 1701177601598750, 1701177602225735, 626985
58, 1701177601611058, 1701177602244446, 633388
59, 1701177601622946, 1701177602259575, 636629
60, 1701177601635439, 1701177602289640, 654201
61, 1701177601647342, 1701177602305110, 657768
62, 1701177601661027, 1701177602322212, 661185
63, 1701177601673033, 1701177602338199, 665166
64, 1701177601684944, 1701177602353685, 668741
65, 1701177601698102, 1701177602369917, 671815
66, 1701177601710030, 1701177602385248, 675218
67, 1701177601721967, 1701177602400492, 678525
68, 1701177601734856, 1701177602422976, 688120
69, 1701177601746782, 1701177602457075, 710293
70, 1701177601767049, 1701177602487636, 720587
71, 1701177601778974, 1701177602517774, 738800
72, 1701177601790871, 1701177602532166, 741295
73, 1701177601803642, 1701177602558190, 754548
74, 1701177601819086, 1701177602588951, 769865
75, 1701177601831055, 1701177602608456, 777401
76, 1701177601842948, 1701177602623612, 780664
77, 1701177601854850, 1701177602648655, 793805
78, 1701177601866733, 1701177602678016, 811283
79, 1701177601882091, 1701177602694018, 811927
80, 1701177601894086, 1701177602708804, 814718
81, 1701177601906007, 1701177602724711, 818704
82, 1701177601918786, 1701177602751734, 832948
83, 1701177601931073, 1701177602778668, 847595
84, 1701177601943581, 1701177602795775, 852194
85, 1701177601955519, 1701177602811413, 855894
86, 1701177601967402, 1701177602835415, 868013
87, 1701177601979312, 1701177602861737, 882425
88, 1701177601998391, 1701177602893618, 895227
89, 1701177602010284, 1701177602922181, 911897
90, 1701177602024896, 1701177602956062, 931166
91, 1701177602036803, 1701177602981316, 944513
92, 1701177602048823, 1701177603008839, 960016
93, 1701177602060707, 1701177603026645, 965938
94, 1701177602077614, 1701177603043086, 965472
95, 1701177602089501, 1701177603058484, 968983
96, 1701177602101392, 1701177603074385, 972993
97, 1701177602115038, 1701177603090013, 974975
98, 1701177602127009, 1701177603106046, 979037
99, 1701177602138901, 1701177603121395, 982494
