0, 1701181732442967, 1701181732442993, 26
1, 1701181732487815, 1701181732488054, 239
2, 1701181732512737, 1701181732518577, 5840
3, 1701181732528902, 1701181732546831, 17929
4, 1701181732546901, 1701181732570027, 23126
5, 1701181732575025, 1701181732586564, 11539
6, 1701181732595647, 1701181732604743, 9096
7, 1701181732615259, 1701181732625105, 9846
8, 1701181732632993, 1701181732642499, 9506
9, 1701181732652102, 1701181732662296, 10194
10, 1701181732668318, 1701181732689645, 21327
11, 1701181732689856, 1701181732712824, 22968
12, 1701181732712251, 1701181732744432, 32181
13, 1701181732743794, 1701181732771874, 28080
14, 1701181732771804, 1701181732800175, 28371
15, 1701181732799753, 1701181732827151, 27398
16, 1701181732826955, 1701181732856345, 29390
17, 1701181732855386, 1701181732887798, 32412
18, 1701181732886936, 1701181732914993, 28057
19, 1701181732914741, 1701181732940798, 26057
20, 1701181732939691, 1701181732968514, 28823
21, 1701181732967458, 1701181732989943, 22485
22, 1701181732986543, 1701181733014896, 28353
23, 1701181733014639, 1701181733042946, 28307
24, 1701181733042699, 1701181733071786, 29087
25, 1701181733070685, 1701181733097664, 26979
26, 1701181733097221, 1701181733113277, 16056
27, 1701181733112613, 1701181733129632, 17019
28, 1701181733129647, 1701181733147539, 17892
29, 1701181733147573, 1701181733164011, 16438
30, 1701181733163620, 1701181733180138, 16518
31, 1701181733179185, 1701181733197087, 17902
32, 1701181733195850, 1701181733211447, 15597
33, 1701181733209442, 1701181733225688, 16246
34, 1701181733225232, 1701181733244312, 19080
35, 1701181733244239, 1701181733259560, 15321
36, 1701181733259584, 1701181733275851, 16267
37, 1701181733275118, 1701181733293045, 17927
38, 1701181733290661, 1701181733307238, 16577
39, 1701181733305070, 1701181733321318, 16248
40, 1701181733319650, 1701181733338828, 19178
41, 1701181733332070, 1701181733354064, 21994
42, 1701181733344315, 1701181733369893, 25578
43, 1701181733356648, 1701181733385189, 28541
44, 1701181733370058, 1701181733399788, 29730
45, 1701181733384797, 1701181733415283, 30486
46, 1701181733399411, 1701181733430122, 30711
47, 1701181733414052, 1701181733445650, 31598
48, 1701181733429385, 1701181733460283, 30898
49, 1701181733444896, 1701181733475065, 30169
50, 1701181733459619, 1701181733491488, 31869
51, 1701181733474214, 1701181733509335, 35121
52, 1701181733490185, 1701181733524395, 34210
53, 1701181733507010, 1701181733538529, 31519
54, 1701181733521372, 1701181733553348, 31976
55, 1701181733533693, 1701181733567583, 33890
56, 1701181733546014, 1701181733583258, 37244
57, 1701181733558333, 1701181733603511, 45178
58, 1701181733570677, 1701181733619084, 48407
59, 1701181733585033, 1701181733633262, 48229
60, 1701181733603575, 1701181733647641, 44066
61, 1701181733618068, 1701181733661943, 43875
62, 1701181733632511, 1701181733679499, 46988
63, 1701181733647047, 1701181733694400, 47353
64, 1701181733661592, 1701181733707946, 46354
65, 1701181733678503, 1701181733724664, 46161
66, 1701181733693109, 1701181733740496, 47387
67, 1701181733707779, 1701181733756692, 48913
68, 1701181733724647, 1701181733772144, 47497
69, 1701181733740037, 1701181733787936, 47899
70, 1701181733755460, 1701181733804192, 48732
71, 1701181733771068, 1701181733823040, 51972
72, 1701181733786706, 1701181733840496, 53790
73, 1701181733803588, 1701181733856091, 52503
74, 1701181733822802, 1701181733873371, 50569
75, 1701181733839218, 1701181733889518, 50300
76, 1701181733855500, 1701181733908430, 52930
77, 1701181733872225, 1701181733923515, 51290
78, 1701181733889069, 1701181733939271, 50202
79, 1701181733907402, 1701181733957099, 49697
80, 1701181733922759, 1701181733972579, 49820
81, 1701181733938166, 1701181733993739, 55573
82, 1701181733953788, 1701181734008737, 54949
83, 1701181733966149, 1701181734022356, 56207
84, 1701181733978520, 1701181734037931, 59411
85, 1701181733993116, 1701181734053274, 60158
86, 1701181734006937, 1701181734072856, 65919
87, 1701181734021515, 1701181734088603, 67088
88, 1701181734037110, 1701181734104228, 67118
89, 1701181734052697, 1701181734127522, 74825
90, 1701181734071664, 1701181734146405, 74741
91, 1701181734086935, 1701181734163815, 76880
92, 1701181734102336, 1701181734180161, 77825
93, 1701181734127357, 1701181734195790, 68433
94, 1701181734145392, 1701181734212720, 67328
95, 1701181734163728, 1701181734227511, 63783
96, 1701181734179723, 1701181734242252, 62529
97, 1701181734195623, 1701181734257396, 61773
98, 1701181734211510, 1701181734272620, 61110
99, 1701181734226705, 1701181734287910, 61205
