0, 1701181732442967, 1701181732442967
1, 1701181732487815, 44848
2, 1701181732512737, 24922
3, 1701181732528902, 16165
4, 1701181732546901, 17999
5, 1701181732575025, 28124
6, 1701181732595647, 20622
7, 1701181732615259, 19612
8, 1701181732632993, 17734
9, 1701181732652102, 19109
10, 1701181732668318, 16216
11, 1701181732689856, 21538
12, 1701181732712251, 22395
13, 1701181732743794, 31543
14, 1701181732771804, 28010
15, 1701181732799753, 27949
16, 1701181732826955, 27202
17, 1701181732855386, 28431
18, 1701181732886936, 31550
19, 1701181732914741, 27805
20, 1701181732939691, 24950
21, 1701181732967458, 27767
22, 1701181732986543, 19085
23, 1701181733014639, 28096
24, 1701181733042699, 28060
25, 1701181733070685, 27986
26, 1701181733097221, 26536
27, 1701181733112613, 15392
28, 1701181733129647, 17034
29, 1701181733147573, 17926
30, 1701181733163620, 16047
31, 1701181733179185, 15565
32, 1701181733195850, 16665
33, 1701181733209442, 13592
34, 1701181733225232, 15790
35, 1701181733244239, 19007
36, 1701181733259584, 15345
37, 1701181733275118, 15534
38, 1701181733290661, 15543
39, 1701181733305070, 14409
40, 1701181733319650, 14580
41, 1701181733332070, 12420
42, 1701181733344315, 12245
43, 1701181733356648, 12333
44, 1701181733370058, 13410
45, 1701181733384797, 14739
46, 1701181733399411, 14614
47, 1701181733414052, 14641
48, 1701181733429385, 15333
49, 1701181733444896, 15511
50, 1701181733459619, 14723
51, 1701181733474214, 14595
52, 1701181733490185, 15971
53, 1701181733507010, 16825
54, 1701181733521372, 14362
55, 1701181733533693, 12321
56, 1701181733546014, 12321
57, 1701181733558333, 12319
58, 1701181733570677, 12344
59, 1701181733585033, 14356
60, 1701181733603575, 18542
61, 1701181733618068, 14493
62, 1701181733632511, 14443
63, 1701181733647047, 14536
64, 1701181733661592, 14545
65, 1701181733678503, 16911
66, 1701181733693109, 14606
67, 1701181733707779, 14670
68, 1701181733724647, 16868
69, 1701181733740037, 15390
70, 1701181733755460, 15423
71, 1701181733771068, 15608
72, 1701181733786706, 15638
73, 1701181733803588, 16882
74, 1701181733822802, 19214
75, 1701181733839218, 16416
76, 1701181733855500, 16282
77, 1701181733872225, 16725
78, 1701181733889069, 16844
79, 1701181733907402, 18333
80, 1701181733922759, 15357
81, 1701181733938166, 15407
82, 1701181733953788, 15622
83, 1701181733966149, 12361
84, 1701181733978520, 12371
85, 1701181733993116, 14596
86, 1701181734006937, 13821
87, 1701181734021515, 14578
88, 1701181734037110, 15595
89, 1701181734052697, 15587
90, 1701181734071664, 18967
91, 1701181734086935, 15271
92, 1701181734102336, 15401
93, 1701181734127357, 25021
94, 1701181734145392, 18035
95, 1701181734163728, 18336
96, 1701181734179723, 15995
97, 1701181734195623, 15900
98, 1701181734211510, 15887
99, 1701181734226705, 15195
